LocationID,ACCESS2,ARTHRITIS,BINGE,CANCER,CASTHMA,CERVICAL,CHD,CHECKUP,COLON_SCREEN,COPD,COREM,COREW,CSMOKING,DENTAL,DIABETES,KIDNEY,LPA,MAMMOUSE,MHLTH,OBESITY,PHLTH,SLEEP,STROKE,TEETHLOST
17165,14.5,28.8,19.8,6.6,10.7,81.8,7.3,72.5,60.1,9.2,25.1,20.1,24.5,58.7,10.5,3.1,29.0,67.0,16.4,35.7,14.6,36.1,3.6,18.1
17167,11.9,26.5,21.3,6.5,9.9,85.0,5.9,74.8,65.2,6.9,28.5,24.0,19.6,66.5,8.8,2.6,24.5,72.8,13.8,32.8,11.6,35.2,3.0,12.3
17169,13.8,27.1,21.3,6.5,9.8,82.9,6.8,72.3,62.3,8.2,25.8,21.6,22.6,61.4,9.8,2.8,27.4,69.6,14.9,35.4,13.1,35.2,3.3,15.4
17171,13.0,26.7,21.6,6.5,9.9,83.2,6.3,72.2,62.6,7.9,26.2,21.3,22.1,62.6,9.1,2.6,27.0,68.6,14.9,33.5,12.5,35.4,3.1,14.8
17173,12.9,26.8,21.2,6.5,9.9,83.4,6.4,72.3,62.4,7.9,26.0,21.2,22.3,61.4,9.0,2.6,26.5,69.9,14.8,33.6,12.5,34.9,3.1,14.7
17175,13.6,27.6,21.0,6.5,10.1,82.6,6.7,72.4,61.9,8.3,25.6,20.9,22.9,61.0,9.5,2.8,27.7,68.1,15.4,33.9,13.2,35.4,3.3,16.1
17177,13.5,27.5,20.6,6.5,10.1,83.8,6.3,73.7,64.0,7.6,24.5,20.9,21.1,62.8,9.6,2.8,27.0,69.2,14.7,39.2,12.5,35.5,3.2,14.3
17179,11.5,26.5,21.0,6.6,9.5,85.1,5.7,73.1,64.2,6.9,27.3,21.7,19.5,66.8,8.2,2.4,24.5,70.3,13.6,32.6,11.1,33.3,2.8,11.9
17181,14.3,27.2,21.0,6.5,10.1,82.8,6.8,72.4,61.7,8.4,25.9,20.9,22.6,61.4,9.8,2.8,27.7,69.6,15.3,36.1,13.4,35.1,3.3,15.9
17183,15.6,28.4,19.6,6.5,10.4,82.3,7.0,73.5,61.0,8.6,24.3,20.4,24.1,56.4,10.6,2.9,30.1,69.9,15.9,38.9,14.3,36.4,3.6,17.6
17185,12.8,26.7,21.6,6.6,9.9,83.8,6.3,72.6,63.6,7.7,26.4,21.6,21.1,64.3,9.0,2.6,25.5,70.5,14.5,33.5,12.3,34.6,3.0,13.7
17187,14.2,26.8,20.3,6.5,9.8,83.4,6.3,73.0,63.0,7.6,26.1,21.4,20.8,63.9,9.7,2.7,27.3,70.1,14.3,37.2,12.5,35.0,3.1,14.4
17189,11.7,25.7,22.1,6.6,9.5,84.8,5.8,72.4,65.1,7.0,26.9,22.5,19.8,66.5,8.3,2.4,23.9,71.1,13.8,32.9,11.2,34.2,2.8,12.4
17191,13.5,27.4,21.0,6.6,10.1,82.9,6.6,72.5,63.6,8.2,26.4,21.6,22.7,61.7,9.4,2.7,27.3,69.7,15.3,33.8,13.0,34.7,3.2,15.8
17193,13.2,27.7,21.2,6.6,10.1,83.0,6.6,72.3,62.3,8.2,27.4,21.0,22.9,61.8,9.5,2.7,26.8,68.9,15.3,35.7,13.1,35.4,3.2,15.3
17195,14.2,25.8,21.3,6.5,9.6,84.3,6.1,72.9,63.3,7.3,26.1,23.2,20.6,64.1,9.3,2.6,25.7,71.9,14.0,34.5,12.1,34.0,3.0,13.5
17197,13.3,22.8,21.5,6.2,8.9,84.4,5.2,74.5,65.2,5.7,26.3,23.0,15.8,68.6,8.9,2.4,24.3,74.1,11.9,32.9,10.2,36.5,2.7,10.8
17199,12.9,26.7,21.5,6.5,9.9,83.4,6.3,73.1,64.2,7.6,26.7,22.4,21.4,62.5,9.4,2.7,25.6,69.5,14.7,34.0,12.4,35.0,3.1,14.0
17201,15.6,25.8,18.7,6.4,10.0,82.8,6.4,74.2,61.5,7.5,26.5,20.4,20.9,64.3,10.1,2.8,28.7,70.0,14.4,33.0,12.8,34.7,3.3,14.8
17203,10.7,24.8,22.9,6.6,9.2,85.4,5.4,73.2,68.4,6.2,28.7,24.8,17.8,69.7,7.6,2.3,21.7,72.0,12.9,31.3,10.3,32.1,2.6,10.5
18001,15.6,26.6,17.0,6.5,10.6,82.4,7.1,73.9,58.7,9.8,18.6,17.8,26.1,60.7,11.2,2.9,30.4,68.2,16.8,35.7,14.5,36.4,3.4,20.9
18003,14.4,27.6,15.1,6.5,10.3,84.6,6.5,75.3,63.2,8.0,19.6,20.1,22.5,65.6,11.4,2.8,26.4,69.7,14.9,38.0,12.5,35.9,3.2,16.0
18005,13.3,24.7,16.0,6.4,9.5,84.5,6.2,75.1,65.6,7.7,20.5,19.9,20.7,61.7,10.5,2.5,25.8,72.1,13.9,31.8,11.8,35.4,2.9,15.9
18007,14.9,27.5,17.4,6.5,10.5,83.7,7.1,74.5,60.5,9.5,19.1,19.4,25.5,58.3,11.4,2.9,30.2,69.2,16.5,37.4,14.2,38.4,3.4,19.8
18009,14.3,26.8,17.2,6.5,10.5,83.4,6.9,74.5,59.6,9.4,19.7,20.2,26.0,60.6,10.9,2.8,29.2,67.9,16.6,34.7,14.0,37.7,3.3,19.4
18011,9.9,22.2,19.6,6.5,9.1,87.4,5.1,75.7,66.7,6.1,23.5,21.9,16.5,72.1,8.6,2.2,21.8,73.0,12.2,28.7,9.6,33.2,2.4,11.2
18013,12.2,25.6,18.0,6.6,10.0,85.6,6.2,74.9,62.8,7.9,21.5,20.5,21.6,65.9,9.8,2.5,25.8,71.0,14.7,33.0,12.0,35.7,2.9,15.8
18015,13.9,25.7,17.8,6.5,10.0,84.7,6.5,74.3,61.4,8.5,20.1,20.2,23.0,61.7,10.3,2.6,27.8,69.6,15.4,37.2,12.7,35.3,3.1,17.7
18017,18.0,26.1,16.3,6.4,10.3,83.5,7.1,74.1,56.8,9.3,18.7,19.1,24.3,58.1,11.8,2.9,32.7,66.4,16.0,36.5,14.4,37.2,3.4,21.1
18019,14.1,25.9,17.7,6.5,10.0,85.6,6.5,75.7,62.8,8.3,22.1,20.2,22.5,62.0,10.8,2.7,29.3,72.5,15.2,37.5,12.8,37.7,3.1,17.1
18021,13.8,25.7,17.4,6.5,10.3,84.0,6.7,74.5,62.7,8.9,19.3,20.9,24.5,60.4,11.0,2.7,29.2,70.8,16.0,35.5,13.3,37.1,3.2,18.3
18023,16.6,26.2,16.6,6.4,10.1,84.3,6.7,74.1,60.0,8.7,19.4,19.8,23.2,58.7,11.4,2.7,30.5,70.9,15.6,37.0,13.4,37.3,3.2,18.8
18025,16.0,28.0,16.5,6.5,11.0,82.6,7.7,73.6,58.2,10.6,18.5,17.7,28.4,52.4,12.0,3.0,32.4,67.4,17.7,38.0,15.3,38.9,3.6,22.7
18027,17.4,26.9,16.8,6.5,11.0,83.0,7.3,73.4,56.2,10.4,18.6,17.5,26.9,57.7,11.6,2.9,31.7,68.4,17.4,32.2,15.1,38.0,3.6,22.4
18029,12.7,24.6,17.7,6.6,10.1,85.5,6.2,74.4,63.4,8.1,22.0,21.3,22.8,64.3,9.9,2.5,26.5,72.5,15.2,33.6,12.3,34.4,2.9,16.5
18031,13.3,25.2,17.4,6.6,10.0,84.1,6.4,74.6,61.1,8.3,20.7,20.8,23.1,61.8,10.3,2.6,28.1,69.7,15.2,32.7,12.5,36.7,3.0,17.4
18033,13.5,24.5,17.1,6.4,10.0,84.8,6.3,74.6,59.8,8.4,22.0,19.3,23.0,64.5,10.1,2.6,27.1,68.5,15.4,33.2,12.8,36.1,3.0,16.3
18035,13.7,27.7,15.8,6.5,10.7,84.0,7.0,76.3,62.1,9.4,18.9,19.5,25.0,62.1,11.7,2.9,29.2,70.9,16.5,35.8,14.3,38.3,3.5,18.8
18037,13.7,24.5,17.5,6.5,9.8,85.6,6.1,75.0,63.1,7.8,20.9,21.2,21.5,65.6,9.7,2.5,26.4,73.9,14.7,33.1,12.2,36.1,2.9,15.8
18039,17.3,25.9,17.0,6.3,10.3,85.0,6.7,74.7,58.4,8.8,19.6,18.7,22.8,61.3,11.4,2.9,29.9,67.3,15.6,35.5,13.6,37.8,3.3,19.0
18041,15.5,27.9,16.6,6.6,10.8,82.8,7.4,74.8,59.0,10.3,18.9,19.0,28.3,55.6,12.1,3.0,32.0,70.0,17.5,38.5,15.2,39.2,3.6,22.6
18043,12.2,25.1,17.9,6.5,10.0,86.1,5.9,75.4,64.2,7.7,22.0,21.5,21.5,66.0,9.8,2.5,25.8,72.5,14.5,30.4,12.0,37.2,2.9,14.8
18045,14.0,25.7,17.7,6.5,10.3,84.4,6.6,74.3,61.0,8.9,19.1,19.7,25.2,61.2,10.7,2.7,28.7,69.4,15.9,34.6,13.3,36.9,3.2,18.3
18047,13.6,25.2,18.3,6.5,10.1,84.3,6.5,73.7,61.3,8.6,19.3,19.2,23.8,60.9,10.2,2.6,27.3,68.2,15.5,33.5,12.9,37.3,3.1,17.1
18049,14.6,27.3,18.1,6.5,10.3,83.9,6.6,74.2,60.5,8.9,20.8,19.5,24.8,60.8,10.9,2.7,28.6,70.1,16.0,36.8,13.4,36.6,3.2,18.0
18051,13.1,25.0,17.1,6.5,10.0,85.0,6.4,75.0,61.6,8.3,20.1,20.2,23.5,62.4,10.1,2.6,26.7,71.4,15.3,35.9,12.6,37.5,3.0,17.0
18053,14.7,28.6,15.5,6.4,10.9,83.3,7.1,75.2,61.7,9.5,20.5,18.5,25.6,59.3,12.3,3.0,30.7,69.1,16.5,39.4,14.4,37.9,3.5,20.6
18055,14.3,27.8,17.0,6.6,10.5,83.8,7.0,74.4,59.5,9.3,19.8,18.5,25.4,57.2,11.4,2.8,31.4,67.4,16.6,38.6,13.9,37.4,3.3,19.5
18057,9.0,22.1,18.9,6.5,8.7,88.0,4.9,76.6,69.4,5.2,24.1,24.8,13.9,75.6,8.4,2.1,19.2,76.3,11.8,26.8,8.9,33.1,2.2,8.9
18059,11.3,23.5,17.4,6.5,9.5,86.7,5.6,75.7,66.4,7.1,24.1,22.3,19.0,67.2,9.4,2.4,23.8,72.2,13.5,33.4,10.7,34.0,2.7,13.2
18061,13.1,27.2,18.3,6.5,10.0,85.1,6.4,74.5,60.8,8.4,20.3,20.1,23.9,62.2,10.3,2.6,28.2,69.7,15.5,36.6,12.5,40.0,3.0,16.9
18063,11.2,22.7,15.8,6.5,9.3,86.9,5.4,77.3,67.6,6.3,22.5,21.6,17.5,74.1,9.2,2.3,20.1,73.7,13.0,30.3,10.3,34.8,2.6,11.6
18065,14.5,27.0,17.5,6.5,10.3,84.2,7.1,74.8,61.5,9.1,20.0,22.0,24.9,59.9,11.0,2.8,30.5,70.3,16.0,36.3,13.7,38.4,3.3,19.4
18067,13.8,27.0,15.9,6.6,10.6,84.4,6.7,75.8,61.1,8.7,20.0,20.3,25.2,60.6,10.9,2.8,30.3,71.9,16.1,34.8,13.5,38.2,3.3,18.7
18069,13.5,25.4,17.6,6.6,10.1,84.4,6.4,74.0,61.1,8.4,21.3,20.4,23.6,62.6,10.7,2.6,26.9,71.5,15.4,36.6,12.6,37.6,3.1,16.7
18071,15.4,26.8,16.6,6.5,10.4,83.0,7.1,74.9,58.9,9.4,19.1,18.6,25.7,55.0,11.6,2.8,31.2,67.4,16.3,39.6,14.0,37.0,3.3,19.9
18073,14.1,25.9,18.0,6.5,9.9,84.5,6.3,74.5,61.2,8.3,20.4,18.4,22.7,62.5,10.3,2.6,27.8,68.7,15.4,34.2,12.5,36.5,3.0,17.4
18075,16.1,28.3,16.6,6.5,10.8,82.9,7.3,74.1,59.1,10.2,18.1,18.9,27.6,56.8,11.8,2.9,31.3,67.9,17.6,37.3,15.1,37.4,3.6,21.7
18077,13.8,27.5,17.9,6.6,10.5,84.6,6.6,74.5,61.4,8.9,21.0,20.3,24.3,62.0,10.8,2.7,28.8,69.1,16.2,33.3,13.3,38.5,3.2,19.0
18079,14.8,27.5,17.7,6.5,10.6,83.6,7.1,74.2,60.5,9.6,18.8,18.6,26.6,57.6,11.4,2.8,31.5,68.7,16.9,36.9,14.2,38.8,3.4,20.0
18081,11.9,25.6,18.5,6.4,9.4,85.4,5.6,74.8,63.2,7.3,22.2,22.0,21.2,67.6,9.6,2.4,26.0,69.9,13.7,33.2,11.1,36.1,2.7,14.7
18083,14.1,28.2,17.5,6.6,10.4,83.7,7.0,74.7,60.1,9.2,19.4,19.7,25.6,58.6,11.6,2.8,29.8,70.3,16.3,37.9,13.8,38.3,3.3,19.0
18085,14.4,25.8,16.8,6.5,10.0,84.3,6.2,74.6,63.7,8.3,19.1,20.8,22.4,60.9,10.3,2.6,29.4,69.4,15.1,33.9,12.7,36.0,3.0,16.6
18087,17.9,26.8,16.9,6.5,11.1,82.6,7.2,72.9,57.9,10.6,18.4,19.2,29.2,54.1,11.3,2.9,32.7,67.8,17.9,32.8,15.0,36.9,3.5,23.9
18089,17.7,27.1,16.8,6.3,10.2,84.6,6.5,77.2,57.3,8.3,15.9,15.4,21.4,58.9,12.7,3.0,29.5,70.3,15.5,40.9,14.2,40.1,3.5,17.7
18091,15.2,26.3,16.8,6.4,10.4,83.8,7.1,74.5,60.0,9.2,19.5,19.4,25.8,56.0,12.6,2.9,30.1,67.8,16.0,38.9,14.0,39.0,3.4,20.5
18093,14.0,26.3,16.9,6.5,10.4,84.1,6.7,73.7,61.8,9.0,21.2,18.8,24.7,60.1,10.7,2.7,28.9,68.4,15.9,34.3,13.5,37.5,3.2,19.0
18095,15.2,28.4,16.2,6.5,11.0,83.7,7.1,75.2,62.2,9.4,22.1,19.3,25.7,55.7,12.4,2.9,30.7,68.3,16.6,40.3,14.1,40.3,3.5,20.2
18097,16.7,25.8,17.8,6.4,10.9,85.3,6.5,77.2,67.5,8.5,18.8,23.6,21.7,59.8,12.1,3.1,30.0,71.1,15.0,33.3,13.5,38.5,3.7,19.7
18099,15.8,25.8,16.7,6.4,10.3,83.9,6.7,73.9,61.5,8.8,19.3,19.8,24.0,60.1,10.9,2.8,30.9,70.7,15.7,37.1,13.5,37.6,3.2,19.1
18101,14.3,27.0,17.8,6.5,10.4,83.8,6.9,73.9,59.3,9.2,20.2,19.3,25.5,59.2,10.7,2.7,28.9,68.3,16.3,38.2,13.7,36.8,3.3,19.5
18103,16.4,28.4,17.1,6.4,10.5,83.1,7.5,74.2,59.3,9.8,18.0,18.9,26.9,57.0,12.0,2.9,32.2,69.0,16.5,36.9,14.6,38.0,3.6,21.7
18105,12.3,25.7,15.7,6.5,9.8,83.8,6.6,75.2,63.2,7.9,21.5,20.2,20.7,65.9,10.8,2.8,23.9,70.9,14.7,30.3,12.5,35.3,3.1,15.6
18107,13.8,26.3,17.3,6.6,10.0,84.8,6.4,74.2,61.8,8.6,21.1,20.4,23.5,63.7,10.4,2.6,28.0,70.2,15.4,36.3,12.7,36.0,3.1,18.2
18109,13.6,25.3,16.8,6.5,10.2,84.5,6.4,74.1,60.1,8.7,18.8,21.2,24.7,58.8,10.7,2.6,27.2,68.4,15.6,37.7,12.9,39.1,3.1,18.8
18111,15.9,28.0,17.3,6.5,10.5,83.7,7.1,74.1,61.0,9.6,20.3,19.7,26.5,58.5,11.7,2.8,31.4,67.6,16.6,36.9,14.3,38.0,3.4,20.4
18113,15.6,25.5,17.8,6.5,10.0,84.6,6.5,74.3,61.0,8.6,20.1,18.0,23.5,59.2,10.5,2.6,29.0,69.2,15.5,35.6,13.1,37.1,3.1,18.3
18115,13.2,24.9,18.5,6.5,10.0,85.3,6.0,74.2,63.7,8.0,21.0,21.6,23.2,64.5,9.7,2.4,27.1,71.6,15.0,31.7,12.1,36.2,2.9,16.6
18117,15.7,27.9,16.3,6.5,10.9,82.9,7.5,74.2,59.4,10.2,18.7,20.3,27.1,55.6,11.6,2.9,31.9,68.4,17.5,36.9,15.0,38.0,3.6,23.1
18119,14.9,26.7,17.4,6.5,10.7,83.2,7.3,74.4,58.8,9.8,19.3,18.1,26.7,57.6,11.6,2.8,30.2,68.6,16.8,35.0,14.5,37.2,3.4,21.6
18121,14.8,26.9,16.3,6.6,10.9,83.7,7.0,74.9,60.8,9.6,20.1,18.8,25.9,56.7,11.2,2.8,30.7,69.6,17.0,39.1,14.1,37.7,3.4,20.3
18123,14.5,25.3,17.9,6.5,10.0,83.7,6.9,74.1,59.8,9.0,19.4,19.5,24.7,55.9,10.9,2.7,29.3,70.7,15.7,34.7,13.6,37.5,3.3,19.6
18125,14.0,26.2,17.7,6.5,10.4,84.1,6.7,74.3,60.7,9.0,19.9,19.8,24.6,61.0,10.7,2.7,28.9,68.7,16.1,34.8,13.3,37.2,3.2,18.3
18127,13.0,25.2,19.3,6.4,9.4,85.5,6.0,75.1,63.0,7.1,19.4,20.2,21.0,66.3,10.4,2.5,24.1,70.0,13.9,33.1,11.5,34.5,2.8,14.5
18129,12.1,24.8,18.2,6.6,9.9,85.7,6.1,74.7,64.8,7.8,21.5,21.0,22.1,66.2,9.9,2.5,25.9,70.7,14.7,35.6,12.1,37.2,2.9,15.1
18131,15.0,26.1,17.4,6.5,10.4,83.8,7.0,74.0,61.0,9.3,19.5,18.3,25.0,60.3,11.1,2.8,29.9,69.6,16.4,34.8,13.9,37.3,3.3,20.4
18133,13.9,25.4,18.7,6.5,9.9,84.4,6.5,75.0,60.7,8.5,20.2,20.8,23.3,62.7,11.1,2.6,28.3,70.7,15.3,34.8,12.8,38.2,3.1,17.2
18135,14.8,27.0,17.4,6.5,10.6,82.7,7.1,74.3,60.1,9.5,19.1,19.0,25.8,59.6,11.0,2.8,29.2,68.2,16.4,33.4,14.1,37.6,3.3,19.5
18137,13.5,25.3,17.7,6.5,10.1,84.7,6.4,73.8,62.2,8.6,21.5,19.3,23.4,60.1,10.3,2.6,28.5,70.3,15.8,33.8,12.9,35.8,3.1,17.9
18139,15.1,27.0,17.2,6.5,10.6,83.3,7.0,73.8,59.1,9.7,20.0,19.0,26.3,59.5,11.1,2.8,30.8,67.3,16.8,36.8,14.3,38.1,3.4,20.6
18141,13.8,26.1,16.8,6.3,10.6,84.9,6.4,75.4,62.8,8.3,22.4,20.3,21.1,62.6,11.4,2.8,26.0,72.1,14.9,35.6,12.9,36.3,3.3,18.5
18143,15.5,27.6,16.5,6.6,10.8,82.7,7.2,74.2,58.2,10.2,18.7,18.1,27.4,55.9,11.4,2.9,30.6,69.3,16.9,37.1,14.8,39.4,3.5,21.9
18145,14.0,26.9,16.7,6.5,10.1,84.9,6.4,74.5,64.6,8.5,20.9,21.9,23.8,63.5,10.8,2.6,28.0,70.6,15.9,37.6,13.1,36.9,3.1,17.7
18147,13.6,25.5,18.3,6.5,10.1,84.6,6.4,74.4,61.8,8.5,20.7,20.1,23.6,61.3,10.2,2.6,27.7,69.3,15.4,34.9,12.6,39.0,3.0,17.0
18149,16.0,27.2,17.2,6.5,10.7,82.9,7.2,74.3,57.3,9.9,19.6,17.5,26.8,55.7,11.8,2.9,31.3,64.6,17.2,39.6,14.9,38.4,3.5,20.9
18151,13.3,24.7,18.2,6.5,10.0,85.3,6.4,74.0,63.6,8.3,21.2,20.3,23.0,63.3,10.3,2.6,28.2,70.1,15.1,36.5,12.4,38.0,3.0,16.3
18153,15.2,27.0,18.1,6.4,10.3,83.7,7.1,74.4,60.6,9.5,19.4,18.9,26.0,55.8,11.7,2.8,29.5,68.9,16.3,40.4,14.1,39.9,3.4,20.0
18155,16.3,28.3,17.2,6.5,10.8,82.2,7.7,74.3,60.0,10.5,19.1,18.7,27.6,55.2,12.3,3.0,32.7,67.2,17.7,39.8,15.3,39.4,3.7,23.0
18157,13.3,24.5,15.9,6.4,9.8,83.6,6.3,75.9,65.1,7.8,21.3,21.6,20.0,61.1,11.2,2.8,27.6,72.7,14.3,31.3,12.1,38.6,3.1,14.8
18159,13.2,25.7,18.6,6.5,9.9,85.1,6.3,74.3,62.5,8.2,21.0,21.4,22.4,65.0,10.1,2.5,26.5,70.4,14.9,34.4,12.2,36.5,2.9,16.8
18161,14.3,26.4,17.2,6.5,10.4,83.6,6.7,74.2,62.0,9.0,20.6,19.2,24.6,58.9,10.6,2.7,28.3,69.2,16.2,35.9,13.4,37.1,3.2,19.0
18163,14.1,26.7,18.8,6.5,10.3,85.4,6.6,75.8,63.2,8.6,19.2,23.2,23.3,62.1,11.2,2.8,27.9,75.2,15.8,34.8,12.9,36.7,3.3,17.6
18165,13.9,26.3,17.9,6.6,10.3,84.3,6.8,74.0,61.0,9.1,19.8,19.5,24.9,60.5,10.7,2.7,28.6,69.8,16.2,34.6,13.4,37.6,3.2,18.5
18167,14.5,25.9,16.6,6.7,10.4,83.1,7.0,75.5,59.2,9.3,20.1,19.3,24.9,59.7,11.4,2.9,30.2,66.3,16.2,33.6,14.1,37.0,3.4,19.7
18169,13.9,25.9,17.1,6.5,10.3,84.6,6.6,74.6,62.3,8.9,21.2,18.7,24.5,60.5,10.6,2.7,27.9,70.1,16.1,32.5,13.4,36.5,3.2,18.2
18171,12.9,26.0,18.3,6.5,9.9,85.1,6.2,74.3,63.1,8.0,20.7,20.3,22.5,63.2,10.0,2.5,26.6,69.3,15.0,35.2,12.3,36.0,2.9,16.7
18173,11.5,23.8,17.1,6.6,9.6,86.2,5.7,75.6,64.1,7.0,21.1,21.3,20.2,64.1,9.4,2.4,23.9,71.9,13.7,31.1,10.9,35.5,2.7,14.0
18175,14.8,26.3,17.6,6.6,10.6,83.7,7.0,73.9,60.1,9.6,19.5,18.9,26.0,57.1,10.7,2.8,30.5,69.8,16.7,36.9,14.1,37.9,3.3,20.2
18177,14.7,28.3,17.7,6.6,10.8,83.9,6.9,74.6,63.2,9.4,20.1,20.2,25.3,56.7,11.6,2.9,31.2,70.6,16.5,36.4,14.3,38.6,3.4,19.7
18179,13.1,25.6,17.8,6.6,10.1,84.8,6.3,74.1,62.2,8.3,22.0,22.0,23.2,64.2,10.3,2.6,27.7,72.2,15.1,32.3,12.7,36.2,3.0,16.4
18181,14.7,25.7,18.1,6.5,10.1,84.6,6.4,74.7,61.0,8.4,20.8,19.9,23.2,61.1,10.8,2.6,27.3,69.8,15.2,35.9,12.7,36.0,3.0,17.6
18183,12.6,25.3,18.0,6.5,9.7,85.7,6.1,74.4,64.0,7.8,20.4,20.7,21.2,66.0,9.7,2.5,27.1,72.0,14.6,31.2,11.7,33.9,2.8,15.1
19001,10.5,23.5,24.8,6.5,8.6,84.7,5.9,73.1,63.1,6.2,27.2,23.6,20.4,66.0,8.7,2.5,23.7,71.6,12.0,35.6,10.2,32.7,2.8,13.1
19003,10.2,22.9,23.6,6.5,8.7,84.0,5.9,73.6,64.5,6.1,26.8,25.8,19.9,67.3,8.4,2.5,23.4,72.6,11.9,39.0,10.2,31.9,2.8,12.7
19005,11.9,21.9,22.9,6.4,8.7,84.2,6.2,73.0,64.9,6.4,25.7,26.1,19.9,63.3,9.0,2.6,24.4,72.9,12.4,39.0,10.7,33.6,2.9,14.9
19007,11.3,24.6,22.9,6.5,9.3,82.8,6.6,74.0,64.3,7.1,25.4,25.0,21.3,60.6,9.6,2.7,25.6,71.5,13.0,41.9,11.5,32.7,3.2,15.5
19009,10.7,23.2,24.5,6.5,8.9,84.1,6.0,73.6,64.1,6.4,27.3,24.8,20.2,65.6,8.6,2.5,22.9,72.2,12.4,36.7,10.4,33.6,2.9,13.5
19011,9.7,22.9,26.1,6.5,8.5,85.5,5.6,74.1,65.4,5.7,26.8,25.1,20.0,70.8,8.2,2.4,22.4,72.9,11.4,36.1,9.7,31.5,2.6,12.0
19013,10.5,23.4,25.7,6.3,8.9,85.0,6.0,77.0,70.4,6.2,28.1,25.1,18.8,71.3,9.1,2.7,23.0,77.1,11.9,34.1,10.6,35.3,3.0,12.0
19015,9.6,22.5,23.4,6.6,8.6,84.9,5.7,74.3,67.4,5.8,26.9,26.4,18.3,66.8,8.1,2.4,21.0,72.1,11.5,35.8,10.0,32.2,2.7,12.2
19017,8.8,20.9,25.6,6.6,8.3,86.1,5.3,73.7,68.3,5.3,28.5,27.5,16.3,74.4,7.7,2.3,20.1,73.2,10.7,37.1,8.7,31.5,2.5,9.8
19019,10.1,23.9,24.4,6.5,8.4,85.1,5.8,73.3,66.3,5.9,27.0,25.3,18.6,68.6,8.4,2.4,23.0,73.5,11.7,37.2,9.7,32.3,2.7,12.0
19021,16.3,21.5,21.6,6.1,8.4,82.1,6.4,74.0,61.7,6.3,25.2,22.3,19.5,61.4,10.5,2.8,28.0,68.9,11.7,35.1,11.1,33.3,3.1,15.7
19023,10.1,22.7,23.8,6.5,8.6,85.1,5.7,73.8,65.9,6.0,26.9,25.6,19.0,67.6,8.4,2.4,22.5,72.7,11.7,36.8,9.9,32.7,2.7,12.7
19025,10.6,23.9,24.3,6.5,8.7,84.4,6.1,74.1,65.8,6.3,28.2,24.5,20.0,67.4,8.8,2.6,24.7,72.0,12.0,35.2,10.5,32.7,2.9,13.2
19027,9.9,23.2,25.0,6.5,8.6,84.9,5.6,74.5,68.3,5.7,28.7,23.9,18.7,69.9,7.9,2.4,23.0,75.1,11.4,34.1,9.7,30.2,2.7,11.5
19029,11.4,24.2,22.1,6.5,9.0,83.3,6.3,72.8,63.9,6.7,26.3,23.4,20.7,66.1,9.2,2.6,25.4,71.2,12.7,35.4,11.0,32.3,3.0,13.9
19031,9.3,22.2,25.2,6.5,8.3,86.0,5.4,73.5,67.2,5.4,28.0,24.4,17.8,69.2,7.9,2.3,21.9,75.0,11.2,40.0,9.0,31.1,2.6,10.3
19033,10.4,22.8,22.5,6.5,8.7,84.6,5.7,73.3,65.4,5.9,27.5,27.6,18.0,69.8,8.4,2.5,21.6,74.3,11.6,36.6,10.1,32.9,2.8,11.5
19035,10.6,22.2,24.1,6.5,8.6,84.9,5.9,74.1,65.0,6.1,25.9,23.7,19.3,66.7,8.6,2.5,23.2,72.2,11.8,34.7,10.1,32.7,2.8,12.9
19037,10.5,22.2,25.3,6.4,8.6,84.8,5.8,73.5,66.3,6.0,27.1,24.6,19.4,66.2,8.6,2.4,23.2,74.5,11.8,35.0,10.1,32.1,2.8,13.7
19039,13.3,23.3,22.2,6.3,8.7,83.6,6.3,73.4,62.1,6.6,26.2,22.6,20.2,63.5,9.4,2.7,25.6,72.8,12.4,37.1,11.0,33.2,3.1,14.8
19041,10.4,22.9,22.9,6.5,8.6,84.7,5.9,73.7,66.8,6.1,26.5,24.0,19.4,68.4,8.6,2.5,23.5,73.0,11.9,32.9,10.3,33.8,2.8,12.4
19043,11.1,22.3,24.4,6.5,8.7,83.7,6.2,74.0,62.8,6.5,26.3,23.2,20.2,65.1,8.9,2.6,25.5,72.2,12.4,37.9,10.8,34.3,3.0,13.8
19045,10.8,23.6,26.2,6.6,9.1,84.4,6.3,74.8,66.3,6.5,27.3,22.1,20.1,66.1,9.1,2.6,25.4,73.0,12.3,34.2,10.7,30.6,3.0,15.4
19047,17.9,23.2,22.3,6.2,8.8,82.6,6.6,73.1,60.9,6.9,25.3,21.8,20.3,61.0,10.3,2.9,30.2,70.0,12.5,40.0,11.8,35.6,3.3,17.2
19049,7.9,20.5,23.7,6.5,7.6,87.0,4.7,74.6,70.5,4.3,31.3,29.9,13.2,76.9,7.0,2.2,16.1,76.4,9.3,29.4,7.6,29.2,2.2,7.8
19051,12.1,23.2,23.7,6.5,9.2,82.8,6.4,72.7,61.1,7.0,25.0,22.5,21.2,64.5,9.2,2.6,26.0,71.9,12.9,34.9,11.2,32.8,3.1,15.9
19053,11.6,24.5,22.4,6.5,9.3,82.7,6.8,73.8,61.5,7.3,26.2,22.8,21.9,60.9,9.7,2.9,26.2,70.3,13.3,34.7,11.9,33.4,3.3,16.2
